Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,812.1,783.8,794.2,799.7,806.4,818.1,833.2,844.5,851.2,855.3,862.2,878.0,9938.7
2020,912.2,853.5,875.4,890.3,932.1,974.3,981.7,990.0,1008.7,1027.3,1065.1,1064.5,11575.1
2021,1068.2,1072.6,1102.4,1063.8,1065.2,1070.9,1075.5,1086.7,1092.9,1085.5,1111.4,1121.1,13016.2
2022,1128.5,1131.9,1134.0,1134.8,1128.2,1127.4,1121.9,1119.0,1113.5,1104.8,1094.7,1069.8,13408.5
