Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,1381.9,1378.0,1371.0,1364.4,1351.9,1340.4,1331.7,1329.2,1315.3,1299.5,1283.2,1338.1,16084.6
2020,1315.0,1326.7,1293.2,565.9,642.9,862.6,961.1,970.8,1014.7,1023.9,1032.3,1038.9,12048.0
2021,1045.0,1042.1,1055.5,1064.1,1084.3,1094.8,1100.5,1095.2,1114.5,1117.6,1122.8,1126.8,13063.2
2022,1131.9,1134.5,1135.7,1142.9,1141.0,1147.2,1142.3,1143.4,1146.9,1151.4,1150.8,1150.2,13718.2
