Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,2065.2,2074.1,2073.2,2072.2,2068.7,2071.7,2076.5,2081.1,2082.2,2092.8,2095.1,2118.2,24971.0
2020,2119.7,2117.5,2056.3,1196.7,1056.7,1234.5,1242.1,1257.3,1341.9,1352.3,1350.5,1331.8,17657.3
2021,1311.7,1332.5,1349.8,1389.4,1404.2,1452.7,1529.9,1565.3,1593.5,1619.0,1638.0,1683.8,17869.8
2022,1690.2,1713.0,1728.5,1754.5,1767.5,1772.0,1786.8,1792.8,1800.3,1819.9,1834.5,1854.5,21314.5
