Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,5165.7,5165.8,5170.8,5177.5,5180.7,5194.3,5186.7,5197.5,5205.8,5207.7,5217.4,5221.0,62290.9
2020,5227.4,5235.0,5238.0,5107.0,5072.0,5080.6,5093.0,5102.6,5099.0,5111.7,5116.3,5156.9,61639.5
2021,5120.6,5121.1,5134.5,5126.9,5125.6,5120.4,5115.6,5117.6,5100.3,5100.4,5100.7,5099.7,61383.4
2022,5100.0,5105.7,5111.2,5123.3,5137.2,5155.7,5168.9,5186.2,5208.3,5218.4,5230.6,5245.8,61991.3
