Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,15616.3,15583.5,15573.1,15573.4,15560,15537.8,15535.8,15520.6,15529.4,15531.1,15508.9,15545.1,186615
2020,15515.7,15510.3,15425.4,13241.4,13631,14450.8,14678.4,14951.8,15001.5,15098.4,15142.6,15118.6,177765.9
2021,15164.5,15198,15230.9,15187.7,15205,15268.9,15241.6,15233.9,15303.9,15346.5,15381.3,15373.9,183136.1
2022,15394.7,15554.1,15543.3,15492.7,15436.4,15492.2,15511.6,15536.3,15519.2,15509.8,15487.6,15484.7,185962.6
