Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,6045.0,6043.4,6052.0,6058.8,6060.6,6060.0,6067.6,6082.6,6079.9,6079.1,6084.0,6084.5,72797.5
2020,6090.2,6086.2,6040.1,4960.7,5161.7,5373.7,5499.8,5553.1,5606.0,5643.3,5643.3,5603.7,67261.8
2021,5639.7,5656.3,5699.3,5701.0,5720.9,5740.9,5779.9,5794.8,5791.7,5844.0,5867.0,5891.3,69126.8
2022,5892.0,5929.8,5949.8,5963.5,5975.0,5973.5,6006.7,6013.5,6023.8,6023.1,6024.1,6034.3,71809.1
