Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
2019,4572.7,4572.7,4583.0,4581.8,4588.1,4595.6,4596.1,4602.1,4613.9,4617.2,4623.2,4625.8,55172.2
2020,4641.9,4645.7,4621.3,4078.6,4155.0,4289.0,4332.7,4389.4,4430.2,4476.4,4493.2,4517.6,53071.0
2021,4519.6,4533.7,4557.2,4570.3,4590.6,4601.2,4634.2,4628.1,4628.0,4679.5,4697.1,4717.4,55356.9
2022,4701.6,4749.3,4768.1,4785.5,4799.5,4807.8,4839.5,4848.6,4859.8,4861.2,4871.9,4879.8,57772.6
